order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
30301,6320,2024-07-21,191,5,209.60,1048.00,Completed,2024-07-24
30302,8395,2020-11-08,276,5,205.70,1028.50,Completed,2020-11-08
30303,9916,2025-12-28,19,2,52.96,105.92,Completed,2025-12-28
30304,3216,2025-12-29,362,4,304.93,1219.72,Completed,2025-12-31
30305,3870,2024-02-27,217,5,273.36,1366.80,Completed,2024-03-01
30306,4994,2020-09-13,18,1,438.14,438.14,Completed,2020-09-16
30307,8719,2025-04-17,386,3,361.80,1085.40,Completed,2025-04-19
30308,7597,2023-05-20,441,5,429.45,2147.25,Completed,2023-05-23
30309,2803,2022-08-15,125,4,253.23,1012.92,Completed,2022-08-16
30310,3883,2021-04-16,322,5,464.65,2323.25,Pending,
30311,20,2021-09-23,315,5,225.74,1128.70,Completed,2021-09-25
30312,831,2023-01-29,371,2,285.07,570.14,Completed,2023-01-29
30313,4210,2021-08-23,439,4,51.88,207.52,Completed,2021-08-25
30314,2639,2021-10-12,169,1,230.20,230.20,Completed,2021-10-14
30315,9254,2021-02-08,133,3,83.57,250.71,Completed,2021-02-09
30316,165,2022-11-30,202,4,68.21,272.84,Completed,2022-12-01
30317,1278,2020-09-10,332,5,468.81,2344.05,Pending,
30318,6822,2022-04-13,491,3,372.87,1118.61,Completed,2022-04-13
30319,4708,2025-01-11,21,2,480.81,961.62,Pending,
30320,81,2020-11-25,402,5,385.22,1926.10,Completed,2020-11-26
30321,8901,2020-07-06,9,3,22.69,68.07,Completed,2020-07-08
30322,8447,2021-02-02,329,2,71.65,143.30,Completed,2021-02-03
30323,9335,2023-04-11,481,3,198.44,595.32,Pending,
30324,8908,2020-04-22,444,3,485.59,1456.77,Completed,2020-04-24
30325,3796,2023-05-23,2,5,418.61,2093.05,Completed,2023-05-25
30326,4418,2024-08-31,357,2,157.46,314.92,Completed,2024-09-01
30327,7295,2023-06-29,184,4,271.40,1085.60,Completed,2023-06-29
30328,6393,2023-02-01,72,3,193.69,581.07,Completed,2023-02-04
30329,9915,2025-02-04,14,1,250.74,250.74,Completed,2025-02-04
30330,9590,2023-02-03,210,3,96.97,290.91,Pending,
30331,4675,2021-08-15,231,4,119.26,477.04,Cancelled,
30332,1332,2024-12-29,54,4,179.15,716.60,Completed,2024-12-29
30333,6177,2023-09-05,120,4,32.44,129.76,Completed,2023-09-05
30334,3301,2022-02-06,162,3,447.44,1342.32,Completed,2022-02-06
30335,3931,2023-05-31,459,2,460.64,921.28,Completed,2023-06-03
30336,7082,2025-02-01,428,5,131.90,659.50,Pending,
30337,6357,2020-01-15,133,2,83.57,167.14,Completed,2020-01-17
30338,8472,2022-09-24,248,1,481.27,481.27,Completed,2022-09-27
30339,4737,2021-04-30,150,4,357.62,1430.48,Completed,2021-05-01
30340,8329,2025-11-23,24,3,142.96,428.88,Completed,2025-11-23
30341,1039,2022-01-09,133,2,83.57,167.14,Cancelled,
30342,7748,2020-03-28,255,1,126.07,126.07,Completed,2020-03-30
30343,2217,2021-04-03,136,4,97.10,388.40,Completed,2021-04-06
30344,8195,2024-04-07,287,5,164.60,823.00,Completed,2024-04-07
30345,8328,2021-10-09,114,3,375.86,1127.58,Completed,2021-10-11
30346,2175,2020-11-04,337,4,219.60,878.40,Pending,
30347,3961,2024-01-29,112,4,28.66,114.64,Pending,
30348,1444,2024-02-18,60,5,6.36,31.80,Pending,
30349,1074,2022-02-21,7,4,52.50,210.00,Pending,
30350,504,2021-10-05,481,1,198.44,198.44,Completed,2021-10-08
30351,2823,2020-10-09,391,2,206.52,413.04,Completed,2020-10-11
30352,4982,2024-02-18,400,3,329.37,988.11,Completed,2024-02-18
30353,6568,2022-06-10,67,5,451.51,2257.55,Completed,2022-06-11
30354,931,2024-10-06,406,3,424.92,1274.76,Pending,
30355,5397,2023-01-06,68,4,279.87,1119.48,Completed,2023-01-08
30356,2500,2021-11-28,52,5,43.70,218.50,Completed,2021-11-30
30357,84,2023-03-12,78,2,360.93,721.86,Completed,2023-03-12
30358,1466,2022-09-17,459,5,460.64,2303.20,Completed,2022-09-17
30359,3717,2022-08-13,426,5,36.72,183.60,Pending,
30360,3868,2021-10-17,315,3,225.74,677.22,Completed,2021-10-19
30361,4718,2022-09-08,376,1,7.43,7.43,Completed,2022-09-11
30362,3174,2021-09-22,377,1,487.94,487.94,Completed,2021-09-24
30363,7967,2020-04-11,187,1,370.63,370.63,Pending,
30364,9379,2024-07-06,43,4,36.86,147.44,Completed,2024-07-09
30365,9475,2025-09-27,226,1,489.85,489.85,Completed,2025-09-27
30366,4009,2025-07-26,395,5,249.41,1247.05,Completed,2025-07-26
30367,8920,2021-01-03,209,3,384.25,1152.75,Completed,2021-01-05
30368,2473,2022-09-06,218,5,94.83,474.15,Completed,2022-09-07
30369,4174,2024-01-07,464,5,291.15,1455.75,Completed,2024-01-08
30370,407,2023-12-28,6,1,209.00,209.00,Completed,2023-12-29
30371,5413,2021-01-30,28,2,380.63,761.26,Completed,2021-02-01
30372,5899,2021-02-25,278,1,192.52,192.52,Completed,2021-02-28
30373,6212,2025-06-03,486,3,176.75,530.25,Completed,2025-06-06
30374,2445,2020-05-20,112,1,28.66,28.66,Cancelled,
30375,5128,2024-05-07,122,2,441.20,882.40,Completed,2024-05-09
30376,8652,2020-03-10,28,2,380.63,761.26,Completed,2020-03-12
30377,709,2021-10-20,452,4,203.87,815.48,Completed,2021-10-22
30378,6201,2024-08-11,105,1,288.68,288.68,Completed,2024-08-12
30379,7812,2020-09-05,396,5,283.38,1416.90,Completed,2020-09-05
30380,4219,2020-05-29,426,2,36.72,73.44,Completed,2020-06-01
30381,966,2025-08-05,56,5,87.31,436.55,Completed,2025-08-08
30382,1503,2024-08-29,309,3,442.58,1327.74,Completed,2024-09-01
30383,5584,2024-06-09,153,3,418.35,1255.05,Cancelled,
30384,7436,2025-06-28,357,4,157.46,629.84,Pending,
30385,3361,2021-09-10,166,1,83.59,83.59,Completed,2021-09-11
30386,6717,2020-08-21,161,3,325.70,977.10,Completed,2020-08-24
30387,625,2024-01-09,224,2,321.17,642.34,Completed,2024-01-09
30388,1783,2023-12-31,158,5,424.14,2120.70,Cancelled,
30389,6437,2022-08-24,349,2,418.99,837.98,Cancelled,
30390,7641,2023-05-13,156,2,417.63,835.26,Completed,2023-05-13
30391,8700,2024-01-07,55,1,360.74,360.74,Pending,
30392,5930,2023-02-08,94,1,74.11,74.11,Completed,2023-02-08
30393,7595,2025-12-02,64,3,94.81,284.43,Completed,2025-12-02
30394,4692,2023-11-14,475,4,161.98,647.92,Cancelled,
30395,3143,2021-03-20,172,2,165.58,331.16,Pending,
30396,948,2022-01-16,422,3,130.23,390.69,Completed,2022-01-17
30397,7218,2021-08-15,444,1,485.59,485.59,Cancelled,
30398,4397,2022-03-16,127,4,272.36,1089.44,Completed,2022-03-19
30399,5544,2024-04-26,103,2,79.93,159.86,Completed,2024-04-26
30400,7458,2024-04-05,415,3,240.44,721.32,Completed,2024-04-08
30401,1645,2023-08-18,130,5,411.88,2059.40,Pending,
30402,7262,2025-01-16,129,2,320.59,641.18,Pending,
30403,6999,2021-06-10,340,3,240.40,721.20,Cancelled,
30404,4534,2020-10-12,132,2,267.28,534.56,Completed,2020-10-13
30405,5573,2024-08-23,418,1,136.36,136.36,Completed,2024-08-26
30406,6766,2024-01-26,495,1,466.45,466.45,Completed,2024-01-27
30407,4664,2022-08-30,421,4,135.44,541.76,Completed,2022-08-30
30408,6750,2024-08-24,39,5,308.46,1542.30,Completed,2024-08-24
30409,358,2022-06-16,172,2,165.58,331.16,Completed,2022-06-19
30410,224,2023-06-12,88,4,10.07,40.28,Completed,2023-06-12
30411,8521,2024-01-26,8,2,182.72,365.44,Completed,2024-01-27
30412,6112,2020-01-29,149,1,264.09,264.09,Completed,2020-01-30
30413,5946,2022-05-18,317,2,150.72,301.44,Cancelled,
30414,3177,2020-02-05,191,1,209.60,209.60,Cancelled,
30415,5915,2025-06-19,314,2,323.68,647.36,Cancelled,
30416,8070,2021-09-16,267,3,383.92,1151.76,Cancelled,
30417,5099,2025-03-23,377,2,487.94,975.88,Completed,2025-03-26
30418,7199,2023-08-02,131,4,84.12,336.48,Completed,2023-08-02
30419,5291,2022-06-07,45,4,11.67,46.68,Completed,2022-06-09
30420,8,2021-04-29,155,4,253.34,1013.36,Completed,2021-04-29
30421,4334,2020-07-17,60,3,6.36,19.08,Pending,
30422,7541,2023-07-20,96,4,333.36,1333.44,Completed,2023-07-22
30423,1953,2020-07-04,212,1,247.42,247.42,Completed,2020-07-05
30424,9331,2025-05-18,2,1,418.61,418.61,Completed,2025-05-19
30425,1633,2025-01-05,12,3,397.25,1191.75,Pending,
30426,9501,2023-06-18,42,5,385.73,1928.65,Completed,2023-06-20
30427,7496,2021-07-11,360,5,140.50,702.50,Completed,2021-07-14
30428,507,2025-06-21,226,5,489.85,2449.25,Cancelled,
30429,583,2021-09-16,307,4,28.80,115.20,Completed,2021-09-16
30430,7384,2024-10-02,487,5,202.22,1011.10,Cancelled,
30431,1115,2023-08-14,452,2,203.87,407.74,Completed,2023-08-16
30432,7067,2022-04-30,319,1,399.09,399.09,Completed,2022-05-01
30433,1929,2020-04-21,248,5,481.27,2406.35,Completed,2020-04-23
30434,6962,2023-01-27,379,2,447.60,895.20,Completed,2023-01-29
30435,7293,2025-08-22,393,2,25.71,51.42,Completed,2025-08-24
30436,2778,2024-09-10,150,2,357.62,715.24,Completed,2024-09-13
30437,1576,2020-10-01,170,5,87.33,436.65,Completed,2020-10-01
30438,36,2022-11-01,397,5,132.29,661.45,Completed,2022-11-01
30439,9182,2021-08-31,12,2,397.25,794.50,Completed,2021-09-03
30440,8992,2023-09-06,74,3,394.61,1183.83,Completed,2023-09-07
30441,7854,2022-06-09,450,3,58.39,175.17,Completed,2022-06-09
30442,7101,2020-03-13,259,2,107.16,214.32,Completed,2020-03-16
30443,5923,2022-09-26,302,4,145.18,580.72,Completed,2022-09-28
30444,9621,2024-02-09,311,2,282.58,565.16,Completed,2024-02-12
30445,6246,2023-12-19,435,1,143.17,143.17,Completed,2023-12-21
30446,823,2023-06-15,295,5,173.98,869.90,Completed,2023-06-16
30447,3673,2020-10-25,476,4,487.89,1951.56,Completed,2020-10-27
30448,5814,2021-01-27,98,2,242.84,485.68,Completed,2021-01-29
30449,5952,2020-01-01,402,5,385.22,1926.10,Completed,2020-01-04
30450,6216,2024-07-21,127,5,272.36,1361.80,Completed,2024-07-21
30451,5810,2021-07-01,96,2,333.36,666.72,Cancelled,
30452,3962,2023-10-11,305,3,11.77,35.31,Pending,
30453,175,2024-01-27,478,5,90.18,450.90,Completed,2024-01-28
30454,5307,2020-07-10,73,4,6.46,25.84,Pending,
30455,2759,2023-12-14,70,2,263.62,527.24,Completed,2023-12-17
30456,7820,2021-12-27,380,2,347.85,695.70,Completed,2021-12-29
30457,6333,2023-08-25,357,2,157.46,314.92,Completed,2023-08-27
30458,9682,2020-10-09,440,1,286.53,286.53,Cancelled,
30459,2470,2025-03-03,354,4,351.52,1406.08,Completed,2025-03-06
30460,3847,2022-08-04,372,3,489.62,1468.86,Pending,
30461,6899,2023-08-17,486,2,176.75,353.50,Completed,2023-08-17
30462,7082,2024-08-19,348,4,59.14,236.56,Completed,2024-08-21
30463,7014,2020-07-21,488,3,168.35,505.05,Completed,2020-07-23
30464,2735,2021-08-06,359,4,238.03,952.12,Completed,2021-08-09
30465,8481,2024-11-09,67,3,451.51,1354.53,Completed,2024-11-10
30466,843,2023-05-21,219,2,97.28,194.56,Completed,2023-05-21
30467,7938,2022-08-13,388,5,144.38,721.90,Completed,2022-08-14
30468,1752,2024-03-27,47,5,374.20,1871.00,Completed,2024-03-28
30469,3807,2024-05-25,347,1,166.66,166.66,Cancelled,
30470,6861,2022-03-14,263,2,280.15,560.30,Completed,2022-03-17
30471,7230,2020-02-16,342,4,313.70,1254.80,Completed,2020-02-18
30472,6742,2022-07-23,286,5,252.30,1261.50,Completed,2022-07-25
30473,3489,2025-05-04,466,2,204.35,408.70,Pending,
30474,3012,2024-08-05,223,5,230.17,1150.85,Pending,
30475,1907,2021-06-14,364,2,81.58,163.16,Completed,2021-06-16
30476,9070,2020-03-14,429,5,126.26,631.30,Completed,2020-03-14
30477,3631,2025-02-12,319,4,399.09,1596.36,Completed,2025-02-14
30478,289,2023-06-13,86,2,490.27,980.54,Completed,2023-06-14
30479,6550,2024-09-27,162,2,447.44,894.88,Completed,2024-09-27
30480,6398,2020-04-07,58,1,199.46,199.46,Completed,2020-04-09
30481,8774,2023-10-07,401,3,209.90,629.70,Completed,2023-10-08
30482,349,2023-03-10,183,2,230.36,460.72,Completed,2023-03-10
30483,1672,2023-07-07,469,5,286.74,1433.70,Cancelled,
30484,8910,2025-08-28,326,5,142.01,710.05,Completed,2025-08-31
30485,5675,2024-09-11,299,2,248.24,496.48,Pending,
30486,4207,2022-08-16,470,5,394.28,1971.40,Completed,2022-08-18
30487,8808,2020-08-24,480,3,27.08,81.24,Completed,2020-08-25
30488,4172,2025-09-26,484,2,144.57,289.14,Completed,2025-09-27
30489,9484,2023-11-13,497,1,168.89,168.89,Completed,2023-11-16
30490,5967,2020-02-17,272,4,477.99,1911.96,Completed,2020-02-18
30491,8926,2023-04-09,131,1,84.12,84.12,Pending,
30492,3362,2024-05-05,74,3,394.61,1183.83,Completed,2024-05-05
30493,4476,2025-02-08,163,1,197.17,197.17,Completed,2025-02-11
30494,1357,2025-10-28,71,2,436.42,872.84,Completed,2025-10-29
30495,876,2020-11-11,163,3,197.17,591.51,Completed,2020-11-14
30496,9156,2022-05-05,149,4,264.09,1056.36,Cancelled,
30497,5003,2024-01-14,448,2,354.08,708.16,Completed,2024-01-16
30498,5492,2025-04-10,313,5,421.98,2109.90,Cancelled,
30499,4295,2022-03-13,111,4,280.26,1121.04,Completed,2022-03-15
30500,3781,2022-05-01,116,2,298.11,596.22,Completed,2022-05-04
30501,111,2023-05-15,286,4,252.30,1009.20,Pending,
30502,1594,2022-10-18,360,3,140.50,421.50,Completed,2022-10-20
30503,7549,2021-10-30,248,3,481.27,1443.81,Completed,2021-11-01
30504,6314,2020-04-09,407,5,465.31,2326.55,Completed,2020-04-10
30505,2368,2022-11-24,14,5,250.74,1253.70,Completed,2022-11-26
30506,5818,2025-10-26,325,5,441.11,2205.55,Completed,2025-10-28
30507,7177,2023-06-11,316,3,105.61,316.83,Completed,2023-06-13
30508,7080,2020-01-22,277,3,490.83,1472.49,Completed,2020-01-23
30509,2085,2023-11-30,144,1,290.53,290.53,Completed,2023-12-03
30510,4947,2024-08-03,156,4,417.63,1670.52,Completed,2024-08-03
30511,323,2025-03-08,453,2,97.03,194.06,Completed,2025-03-08
30512,2405,2022-09-26,205,2,34.81,69.62,Completed,2022-09-27
30513,8063,2020-04-03,192,2,456.55,913.10,Completed,2020-04-04
30514,2376,2023-08-02,78,4,360.93,1443.72,Completed,2023-08-03
30515,2844,2021-01-21,396,1,283.38,283.38,Completed,2021-01-23
30516,4750,2024-11-28,389,3,270.99,812.97,Completed,2024-12-01
30517,5018,2024-04-07,453,1,97.03,97.03,Completed,2024-04-10
30518,6562,2020-09-24,59,2,119.76,239.52,Completed,2020-09-27
30519,2880,2020-11-18,362,1,304.93,304.93,Completed,2020-11-20
30520,784,2025-04-16,117,2,430.74,861.48,Completed,2025-04-19
30521,7960,2022-02-02,205,4,34.81,139.24,Completed,2022-02-02
30522,7568,2020-06-30,474,5,316.89,1584.45,Cancelled,
30523,6634,2022-10-03,297,1,242.73,242.73,Completed,2022-10-06
30524,4399,2024-12-14,152,3,178.63,535.89,Pending,
30525,1199,2021-12-12,111,5,280.26,1401.30,Completed,2021-12-14
30526,8292,2020-12-27,111,2,280.26,560.52,Cancelled,
30527,9688,2025-02-09,405,5,82.75,413.75,Completed,2025-02-10
30528,6549,2025-03-14,434,4,339.71,1358.84,Completed,2025-03-15
30529,4057,2025-07-22,199,1,70.63,70.63,Completed,2025-07-23
30530,3435,2020-10-18,167,4,126.89,507.56,Completed,2020-10-20
30531,6790,2025-04-16,138,4,124.51,498.04,Completed,2025-04-16
30532,8251,2021-11-24,297,3,242.73,728.19,Completed,2021-11-26
30533,1455,2023-10-30,355,5,402.23,2011.15,Completed,2023-10-31
30534,2499,2024-03-25,496,1,405.68,405.68,Completed,2024-03-25
30535,1824,2021-10-16,336,5,167.42,837.10,Completed,2021-10-19
30536,2637,2024-01-25,99,5,375.09,1875.45,Completed,2024-01-26
30537,3297,2020-12-23,386,5,361.80,1809.00,Pending,
30538,7938,2020-02-28,208,2,294.68,589.36,Completed,2020-03-01
30539,1378,2023-07-16,422,2,130.23,260.46,Completed,2023-07-18
30540,8543,2024-03-10,192,1,456.55,456.55,Completed,2024-03-11
30541,5882,2022-10-28,185,3,99.25,297.75,Completed,2022-10-29
30542,3518,2024-02-20,488,4,168.35,673.40,Pending,
30543,4395,2020-03-06,403,5,475.38,2376.90,Completed,2020-03-08
30544,8881,2020-06-25,185,5,99.25,496.25,Pending,
30545,4375,2023-07-16,127,1,272.36,272.36,Completed,2023-07-18
30546,7601,2020-03-29,433,3,112.18,336.54,Pending,
30547,7428,2021-06-14,317,4,150.72,602.88,Completed,2021-06-17
30548,7081,2025-11-06,134,5,89.56,447.80,Completed,2025-11-08
30549,629,2021-09-21,117,2,430.74,861.48,Completed,2021-09-24
30550,7395,2023-04-18,72,3,193.69,581.07,Completed,2023-04-19
30551,8633,2021-08-14,310,1,410.55,410.55,Cancelled,
30552,7156,2023-02-25,146,4,7.97,31.88,Pending,
30553,8282,2023-07-04,406,3,424.92,1274.76,Completed,2023-07-05
30554,4603,2025-02-22,390,2,206.61,413.22,Completed,2025-02-23
30555,3227,2025-02-10,204,1,413.59,413.59,Completed,2025-02-10
30556,4605,2021-08-17,498,1,299.34,299.34,Completed,2021-08-18
30557,1800,2025-02-11,244,4,273.99,1095.96,Pending,
30558,1,2021-01-23,393,5,25.71,128.55,Completed,2021-01-26
30559,3943,2022-10-06,150,5,357.62,1788.10,Completed,2022-10-06
30560,2213,2024-12-30,324,3,197.74,593.22,Completed,2024-12-31
30561,4155,2025-06-10,417,2,365.07,730.14,Pending,
30562,7417,2021-12-02,186,4,93.48,373.92,Completed,2021-12-02
30563,3158,2025-10-13,119,2,427.87,855.74,Cancelled,
30564,7987,2024-06-27,278,3,192.52,577.56,Pending,
30565,968,2025-06-29,150,5,357.62,1788.10,Completed,2025-07-02
30566,5089,2025-06-19,435,1,143.17,143.17,Completed,2025-06-22
30567,5172,2021-02-19,23,4,409.19,1636.76,Pending,
30568,3700,2023-10-04,302,3,145.18,435.54,Completed,2023-10-04
30569,7139,2022-07-29,463,2,450.13,900.26,Completed,2022-07-31
30570,3341,2020-02-07,341,1,416.84,416.84,Cancelled,
30571,7551,2020-06-12,267,3,383.92,1151.76,Completed,2020-06-13
30572,1671,2023-08-19,90,5,31.35,156.75,Pending,
30573,6171,2020-11-22,316,5,105.61,528.05,Completed,2020-11-23
30574,517,2021-11-10,122,3,441.20,1323.60,Completed,2021-11-11
30575,5461,2025-12-12,33,5,276.24,1381.20,Completed,2025-12-13
30576,4886,2025-01-20,136,3,97.10,291.30,Completed,2025-01-20
30577,586,2023-07-15,263,1,280.15,280.15,Completed,2023-07-18
30578,3249,2023-03-26,201,2,150.14,300.28,Pending,
30579,4857,2020-07-13,437,1,277.63,277.63,Completed,2020-07-16
30580,8161,2023-12-19,465,5,128.28,641.40,Completed,2023-12-20
30581,267,2024-06-29,454,1,127.55,127.55,Completed,2024-06-30
30582,713,2024-01-08,485,4,324.61,1298.44,Completed,2024-01-09
30583,450,2021-06-10,185,4,99.25,397.00,Completed,2021-06-10
30584,575,2020-04-19,71,1,436.42,436.42,Pending,
30585,4117,2023-08-03,347,1,166.66,166.66,Completed,2023-08-04
30586,989,2021-01-24,298,1,469.77,469.77,Completed,2021-01-25
30587,8326,2023-01-23,127,5,272.36,1361.80,Completed,2023-01-25
30588,207,2025-04-17,206,5,18.67,93.35,Cancelled,
30589,3710,2023-08-13,55,3,360.74,1082.22,Completed,2023-08-16
30590,7892,2025-09-13,83,5,220.66,1103.30,Completed,2025-09-16
30591,5438,2025-11-04,391,3,206.52,619.56,Completed,2025-11-07
30592,8197,2020-05-22,474,1,316.89,316.89,Completed,2020-05-22
30593,2867,2022-05-05,145,2,414.82,829.64,Pending,
30594,3759,2024-06-05,218,4,94.83,379.32,Completed,2024-06-07
30595,7636,2020-11-29,290,3,44.40,133.20,Completed,2020-12-01
30596,7952,2020-01-29,381,5,333.41,1667.05,Completed,2020-01-31
30597,3852,2022-01-09,1,4,454.36,1817.44,Completed,2022-01-11
30598,4710,2025-03-20,473,4,56.70,226.80,Cancelled,
30599,4684,2025-09-11,410,3,449.32,1347.96,Completed,2025-09-13
30600,8399,2024-08-13,33,4,276.24,1104.96,Completed,2024-08-13
30601,9505,2023-05-09,40,2,478.34,956.68,Pending,
30602,3147,2023-06-23,271,1,154.90,154.90,Pending,
30603,519,2023-01-22,425,4,431.11,1724.44,Completed,2023-01-24
30604,3398,2023-03-28,391,4,206.52,826.08,Pending,
30605,7882,2025-02-12,329,2,71.65,143.30,Pending,
30606,9391,2020-10-05,351,4,79.00,316.00,Completed,2020-10-08
30607,22,2023-12-15,472,5,31.70,158.50,Completed,2023-12-18
30608,4963,2024-10-03,337,4,219.60,878.40,Pending,
30609,7100,2023-03-06,434,5,339.71,1698.55,Pending,
30610,844,2025-05-08,195,4,230.67,922.68,Completed,2025-05-08
30611,8779,2020-07-13,389,4,270.99,1083.96,Pending,
30612,2696,2023-04-13,65,5,247.12,1235.60,Completed,2023-04-14
30613,8033,2024-11-15,344,4,6.70,26.80,Pending,
30614,4244,2020-11-05,2,2,418.61,837.22,Cancelled,
30615,5223,2021-08-05,25,4,78.80,315.20,Completed,2021-08-07
30616,3015,2020-05-07,493,1,254.14,254.14,Completed,2020-05-07
30617,2081,2020-03-13,43,5,36.86,184.30,Completed,2020-03-15
30618,1583,2021-03-11,259,1,107.16,107.16,Completed,2021-03-14
30619,7476,2022-06-06,472,5,31.70,158.50,Cancelled,
30620,5561,2025-11-29,317,3,150.72,452.16,Completed,2025-12-02
30621,2699,2022-09-07,231,5,119.26,596.30,Completed,2022-09-10
30622,2603,2024-06-19,248,3,481.27,1443.81,Completed,2024-06-22
30623,8096,2024-09-29,239,2,267.48,534.96,Completed,2024-10-02
30624,3339,2020-06-02,11,5,447.40,2237.00,Completed,2020-06-05
30625,2924,2021-11-25,217,1,273.36,273.36,Completed,2021-11-27
30626,6953,2021-06-27,200,2,108.50,217.00,Completed,2021-06-27
30627,2266,2023-07-16,75,5,102.55,512.75,Pending,
30628,1904,2022-10-10,79,2,197.17,394.34,Cancelled,
30629,3092,2020-01-10,452,5,203.87,1019.35,Cancelled,
30630,2351,2025-07-20,89,5,436.05,2180.25,Completed,2025-07-22
30631,8125,2020-03-23,217,4,273.36,1093.44,Completed,2020-03-24
30632,8128,2021-11-20,237,5,231.78,1158.90,Pending,
30633,8275,2021-08-16,396,5,283.38,1416.90,Completed,2021-08-19
30634,972,2025-03-14,363,2,434.45,868.90,Completed,2025-03-14
30635,8343,2023-07-11,169,4,230.20,920.80,Completed,2023-07-13
30636,2355,2023-08-23,154,1,289.37,289.37,Completed,2023-08-23
30637,7698,2021-06-28,391,4,206.52,826.08,Completed,2021-06-29
30638,125,2023-07-17,165,5,484.87,2424.35,Pending,
30639,1807,2021-12-21,118,1,136.08,136.08,Completed,2021-12-21
30640,3997,2021-03-29,15,1,315.16,315.16,Completed,2021-03-30
30641,9264,2021-05-29,467,5,439.37,2196.85,Pending,
30642,3815,2022-01-23,378,1,112.68,112.68,Completed,2022-01-25
30643,5976,2023-04-30,378,3,112.68,338.04,Completed,2023-04-30
30644,3367,2021-03-24,380,4,347.85,1391.40,Completed,2021-03-24
30645,3518,2023-07-06,198,5,57.51,287.55,Pending,
30646,1515,2024-09-04,349,1,418.99,418.99,Completed,2024-09-04
30647,6770,2022-08-02,440,2,286.53,573.06,Completed,2022-08-03
30648,7122,2020-10-25,55,5,360.74,1803.70,Completed,2020-10-26
30649,6478,2021-08-08,163,4,197.17,788.68,Completed,2021-08-08
30650,6401,2022-05-25,63,2,420.21,840.42,Pending,
30651,4734,2021-05-15,499,3,215.18,645.54,Pending,
30652,903,2024-09-17,126,3,314.20,942.60,Completed,2024-09-17
30653,6324,2021-05-06,342,5,313.70,1568.50,Completed,2021-05-08
